t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
3.15776,4.332233761772603,2.0092576633514008,2.0137573256342516,0.9688341797102848,0.01839964568432645,-0.08499383345078976,0.2319435369124831,5.26954070935042,5.5183879570871595,-1.344606148740179,0.635067437818285,-0.5481122687810414,0.05989562362033546,-1.8964955096820162,-1.128295698741373,1.7424624309319694,-0.9452448994048398,0.05793012381257528,-0.002482214571980645,2.936664222409705,2.9399335410322327,2.9399992569240605,2.93681433359698,0.009908316555530799,0.00022131393362398387,0.02128932377248089,0.9958848176617359,0.00021831009793308792,0.025427823171304806,0.9960724803930388,0.00018058038252036256,0.019982788345208367,0.9964013333332585,6.961594572885928e-05,0.024687297097171865,0.9985527551970551,4.1597723693613535e-05,0.019979315428130313
3.21039,4.606968086708026,2.2982363756791253,1.9454204449118426,0.9667255875629154,0.03715306076563475,-0.0952128607816783,0.23451177013424143,5.169729450886864,5.459006528006277,-1.2529015456082961,0.5853198468093964,-0.5450634460808746,0.05976498636918399,-2.0213115816149667,-1.6014633552216622,1.6681651975962162,-0.5196572802385633,0.4581793319643414,-0.08399142685678333,2.9367450231723815,2.9399766672483385,2.939999283575225,2.939623348012405,0.009710983214831187,0.000197333340699611,0.021027516252021605,0.9956378731035442,0.0002469445581916698,0.026659122833176774,0.9958523835910005,0.0002200968020383216,0.019987227563949893,0.9963360297968905,6.530353636804077e-05,0.024174512804273702,0.9985108964493534,4.185874770162567e-05,0.019982332617360956
3.26302,4.876276265334517,2.5834284004207357,1.8818111531302077,0.9642707266519001,0.0548313579674804,-0.1052791469307218,0.2368369900909481,5.063349208129644,5.374722609562018,-1.1651071549297216,0.5579706404202621,-0.5209497819609843,0.055344575157068386,-2.133315842431859,-2.0363336459828885,1.5681389901120324,-2.071511738059623,2.062087954162956,-0.40052978529291233,2.926224493487062,2.9399877682951323,2.9399993029444946,2.9398540408363742,0.009533638480427192,0.0001773447344039956,0.020831414013216476,0.995356954788469,0.0002809183150752512,0.02809614646241496,0.9955682914456471,0.00028409214535341675,0.01999296852027478,0.9962746002030507,6.142959383979916e-05,0.02372823265904701,0.998468810093692,4.208635566140302e-05,0.0199850099447069
3.31565,5.139825960386826,2.86356892937615,1.822685076803611,0.9618142868573292,0.07038213083528126,-0.11402804209679511,0.23865709624718365,4.951074257914198,5.267551765856033,-1.0825770749744597,0.44894839784589036,-0.4124235066722786,0.03426496715476601,-2.2256659598432917,-2.4046648366787453,1.4882438958393645,-0.6496951491247729,0.6279190439436182,-0.12084833407974598,2.9357432182363685,2.939992045615419,2.939999321517931,2.9398593374975936,0.009373094836914897,0.00016054364351229545,0.020682370540623427,0.9950355023259637,0.0003214524625053275,0.029692199583155058,0.9951811375526027,0.0003871538930443467,0.02000432452091442,0.9962166525816448,5.794762140598418e-05,0.023341258109687214,0.9984265286626474,4.228143104475513e-05,0.0199872817031588
3.36828,5.397334245261066,3.13754513508854,1.7677914142627495,0.9595167741831815,0.08369666609663298,-0.12137919458185797,0.2399781031304543,4.833938984333347,5.140995904106479,-1.0042518190558,0.41475538756943353,-0.3793765578821104,0.027904802184090104,-2.3028264665392637,-2.7307202440004192,1.39773411191902,-0.7380134312227684,0.710679520207341,-0.13772219858907064,2.935172330132875,2.939994138367053,2.9399993396980104,2.939860086215861,0.009226781255482168,0.00014631358143272783,0.02056751419700474,0.9946653909960302,0.0003701113299333752,0.031360096328950975,0.9947126563167329,0.00046848123586977367,0.02003452153469651,0.9961618371526064,5.481542903840733e-05,0.023006309655991392,0.99838408362643,4.244503621732699e-05,0.01998916650386214
3.42091,5.6485685564596615,3.4044019885266983,1.7168949469628112,0.957245464670784,0.09587030954962195,-0.12803007681537287,0.24103583604129508,4.71274280618526,4.997279969808648,-0.9306900310126162,0.375914246655948,-0.3419739819656167,0.020656577292775827,-2.3701831592900167,-3.0251651520834,1.3082992495567487,-0.6590069065161207,0.6256355717897579,-0.12157770309233647,2.9357185653695215,2.93999537586553,2.9399993573399295,2.93985618874906,0.009092604773198943,0.00013417648228322593,0.02047784455722137,0.9942364706269984,0.00042892036903196683,0.0329840980413874,0.9942367113827915,0.0004759449339414949,0.020129788154359368,0.9961098421693375,5.1994983268845804e-05,0.022716491098337805,0.9983415052213946,4.257840503539724e-05,0.01999071593904256
3.47353,5.893328925005939,3.663280197139175,1.669745871549976,0.955055694861641,0.10690060040549414,-0.13398817885383818,0.24184296554194243,4.588001691476515,4.838067601865754,-0.8618351384602578,0.34123116497199624,-0.3090472107493893,0.014258026131012555,-2.428918688225657,-3.2904280999168574,1.2205591262102091,-0.570939521214337,0.5363570418415189,-0.10446294393999597,2.936309228010451,2.939996180109933,2.9399993744211974,2.9398641624156756,0.008968846050677251,0.00012375872252169174,0.02040698932010429,0.9937364020855919,0.0005000685414063462,0.028603689118543572,0.9937889365457359,0.00044777483705568324,0.031123816121867726,0.9960603895880005,4.945258133701467e-05,0.02246556679829095,0.9982988222161664,4.2683005228219094e-05,0.019991987687034165
3.52616,6.131441102601366,3.91340551709024,1.6260985894744842,0.9529609769483172,0.11692802296146743,-0.13934732486940132,0.24243660536273895,4.460169366148151,4.664894626838982,-0.7975979484462167,0.31118300939869986,-0.2808191073562163,0.008760213009795549,-2.4804921849556614,-3.5303174247555513,1.135053209313187,-0.5029302674348217,0.4726643397137102,-0.0922628349526211,2.9367478474153264,2.9399967387072756,2.9399993909215496,2.939887436017989,0.008854080465646284,0.00011476558503096698,0.020350375184249977,0.9931484837627343,0.000587918322857504,0.030484031202307138,0.9933928165853454,0.0003961199603904389,0.02969113431920498,0.996013231106665,4.7158481335526766e-05,0.022248040047368123,0.9982560616509305,4.276056523588857e-05,0.019993034439129184
3.57879,6.362752619912165,4.154079178708393,1.5857130391993979,0.9509666627080852,0.1260820704978514,-0.1441879845579047,0.2428487466168828,4.329622763044961,4.479096441110742,-0.7378608762167955,0.2847141342256186,-0.255943107209197,0.0039044832603586333,-2.526010382736803,-3.7480427072764066,1.052342677247053,-0.4432218140001085,0.41937791946135494,-0.08203140387983116,2.937124190111626,2.9399971462066437,2.9399994068261655,2.939915518463062,0.008747117995033554,0.00010696247061273023,0.02030467564138247,0.9924517644418589,0.0006967193208755547,0.03243104347253618,0.993039270809637,0.0003535457757082889,0.028342319015677367,0.9959681445980704,4.508650859455408e-05,0.022059146981245396,0.9982132485496377,4.2813101292776695e-05,0.019993900466767238
3.63142,6.5871292265390045,4.38466808846707,1.548356161957214,0.949076064143354,0.13446757817160732,-0.14857045089663987,0.24310468263412105,4.196680568399194,4.281839523032862,-0.6824768025848218,0.261387674021519,-0.23387153482762876,-0.00041277328624453373,-2.566296839420336,-3.946292104284629,0.9727370960155867,-0.39146981515548485,0.3731597427376627,-0.07313250750368434,2.9374505101987984,2.9399974550476555,2.939999422131914,2.939938982538182,0.008646956917957029,0.00010016107707652621,0.020267440064833653,0.9916189960905004,0.000832768351358541,0.03424456212635851,0.9927210158164028,0.0003182549932342643,0.02714336656802398,0.9959249309239545,4.3213674115864246e-05,0.021894804573580656,0.9981704056079445,4.284294169330499e-05,0.01999462151653136
3.68405,6.80445226008104,4.6045967305372315,1.5138031115030286,0.9472894120755616,0.14217554379027003,-0.1525454424830755,0.24322570423969864,4.061618125158009,4.0741488751074755,-0.6312823161165781,0.24078488603615963,-0.21423239340048775,-0.004261687017530981,-2.602028296207948,-4.127386992242678,0.8963919633998517,-0.34736719836636387,0.33293322778843937,-0.06536813230529763,2.9377314039024993,2.9399976966770605,2.939999436844059,2.9399556605678776,0.008552747832785439,9.42090851715894e-05,0.020236841168575895,0.9906142960136006,0.0010047000768997442,0.03580162062597872,0.9924321930208952,0.00028882279550750286,0.026114959988010413,0.9958834111148618,4.151980909277743e-05,0.02175153798011569,0.9981275528641507,4.285274379372432e-05,0.01999522591074355
3.73668,7.014616585321443,4.813340239077714,1.4818378868869393,0.9456048054004278,0.1492842745490301,-0.1561570681578649,0.2432297229956942,3.924675159843082,3.8569273273849993,-0.584105821636737,0.22250318853626952,-0.19671034587638384,-0.007701967005274244,-2.6337836664023757,-4.293321094125296,0.8233618560416507,-0.30975696710629286,0.2978477597830873,-0.0585811468857369,2.937973552651967,2.939997891164008,2.939999450974154,2.9399668714562277,0.008463765441523989,8.898239126145041e-05,0.020211500891706126,0.98938976077591,0.0012245352376905852,0.0370516944689015,0.9921680640875095,0.0002641289333857232,0.025253345670656138,0.9958434238862535,3.998722860822749e-05,0.02162640253848056,0.998084707362213,4.2845501937727764e-05,0.019995735913117946
3.78931,7.217528861919755,5.010418431146923,1.452253613520983,0.9440190568268714,0.1558607071149779,-0.15944396118655632,0.24313176319676358,3.786060931165864,3.630972781642559,-0.5407728516387296,0.20620089172254422,-0.18103482247929154,-0.010785052603449063,-2.662062473209269,-4.445803429870844,0.7536301250374776,-0.2775486378075491,0.2672646628649349,-0.052653536084582536,2.9381827134516727,2.939998051981768,2.939999464538514,2.9399743462352945,0.008379386235613842,8.437920591014697e-05,0.020190368844844535,0.9878804623598503,0.0015092984160598626,0.038001681098078305,0.9919247699956472,0.00024329409186235436,0.02454152682728701,0.995804823457197,3.860042905638763e-05,0.02151690875079985,0.99804188281733,4.282454488292842e-05,0.019996168995245898
3.84194,7.413106053928212,5.195390689459212,1.4248525889642714,0.9425282330350137,0.16196217409428348,-0.16243997160380608,0.24294445955617436,3.6459584082739567,3.396993195109604,-0.5011098148363645,0.1915936971982281,-0.16696886650565468,-0.01355617210904685,-2.687294985680308,-4.586301149909079,0.6871329131230518,-0.24990271841353173,0.2406793957576715,-0.04749182939469627,2.938363361695999,2.9399981885506623,2.9399994775567784,2.939979372901534,0.008299070705185098,8.031553042874328e-05,0.020172636406449226,0.9859968950174256,0.0018835673424245681,0.03869117288678067,0.9916991432256588,0.00022562676998832748,0.023957604140758777,0.9957674776376622,3.7345819534887336e-05,0.02142095413819547,0.9979990892953147,4.279352201543148e-05,0.019996538893969722
3.89457,7.601274144082989,5.3678515727441765,1.3994461664616555,0.9411280436204948,0.1676379025290176,-0.16517466585598128,0.24267846961693387,3.504527915549759,3.1556193098943246,-0.46494648070748984,0.17844148845796037,-0.15430207491338283,-0.016055634530350412,-2.70985014087809,-4.716074640521063,0.6237782558761498,-0.22619134752867626,0.2176741110788343,-0.04301825616338955,2.9385189795686046,2.9399983076589047,2.939999490050647,2.939982782669902,0.008222349044587974,7.672166059712274e-05,0.02015767529712648,0.9836132987045908,0.0023835963128347954,0.039171802312666974,0.991488562155879,0.0002105810697797998,0.02347974639651699,0.995731266152035,3.621148562717447e-05,0.021336763396688246,0.9979563329167067,4.2756378607994885e-05,0.019996856452423988
3.9472,7.781967028676153,5.527427045498895,1.3758545353658382,0.9398141363156485,0.17293016826683388,-0.16767374518734032,0.24234279846773646,3.3619103604710037,2.907415534839041,-0.4321174587544456,0.1665371929111757,-0.1428460356816542,-0.01831965585951004,-2.7300426490563208,-4.836205030499329,0.5634607912497539,-0.20596362192912063,0.19792124930391938,-0.03917176581346692,2.9386521591549832,2.939998414282125,2.9399995020427943,2.93998508695331,0.008148809581518418,7.353946306955605e-05,0.020144993164087115,0.9805491142564912,0.0030641844480997276,0.03949449462654557,0.991290838200078,0.00019772395580095004,0.023088514792221224,0.9956960791689679,3.518698306714442e-05,0.02126283695153036,0.9979136155953389,4.27173213678074e-05,0.019997130273164115
3.99983,7.955125572304348,5.673771240731214,1.353906444896782,0.9385823305852433,0.177875162593201,-0.1699594018367584,0.24194505095791655,3.2182300875305314,2.6528893797189297,-0.40246290361187176,0.1556974686948476,-0.13242957602285135,-0.020381239038653656,-2.7481390116599904,-4.9476144279597785,0.506073440570256,-0.18899488263305173,0.18126464117691926,-0.0359241564856153,2.9387641675415823,2.9399985120623744,2.9399995135559234,2.9399865903556424,0.008078089343462401,7.072023805601781e-05,0.020134201123897008,0.9765386147426639,0.0040104995138271525,0.03970327915737944,0.9911041280486473,0.00018671015143077803,0.022767590757216256,0.9956618160105849,3.4263158382897625e-05,0.021197907339789566,0.9978709348189193,4.26807764196163e-05,0.019997367219521847
4.05246,8.120696804171757,5.806563689426708,1.3334389072662107,0.93742883973086,0.1825035513658191,-0.17205055989531273,0.24149161420178067,3.073597415432843,2.392499824391212,-0.37582860539158847,0.1457507975941394,-0.1228897422302331,-0.022271902765388336,-2.764361204082355,-5.051075913622979,0.4515188687419972,-0.17549945616263685,0.16795135621695986,-0.03332569502737531,2.938853464611605,2.939998603587166,2.939999524611948,2.939987459267318,0.008009866312969545,6.822303049285461e-05,0.020124989805925822,0.9711794153823808,0.005359199360283033,0.039833268862826274,0.9909268650720436,0.00017726297660369353,0.02250371038505487,0.9956283840170413,3.343199354355628e-05,0.02114090256608723,0.9978282834763554,4.2651342563918443e-05,0.01999757279858725
4.10509,8.27863324212365,5.925506973655679,1.3142969111552039,0.9363505923884632,0.1868405143540279,-0.17396283510626426,0.24098774458889263,2.928110980469676,2.1266651620047994,-0.3520654768847689,0.13651438153629197,-0.11405057749765407,-0.02402581124704497,-2.7788855780674933,-5.147204695597142,0.3997270712383499,-0.16653458212409947,0.1590442758816316,-0.03158609886045665,2.9389129810421286,2.9399986905498077,2.9399995352310277,2.9399877530846044,0.007943853026047097,6.601328692244714e-05,0.0201171115030274,0.9638416739418074,0.0073377414405734805,0.03991088378748098,0.9907577053449219,0.00016915972712165122,0.022286281707799987,0.9955956975453168,3.2686471724380185e-05,0.021090915500704983,0.9977856497333263,4.2633743029134026e-05,0.019997751453433157
4.15772,8.428892340104383,6.030324799008447,1.296333183797594,0.9353458648730849,0.1909047780243244,-0.1757078836448087,0.2404374952624901,2.78186013766138,1.8557713077276456,-0.33102811517282854,0.12774978065289952,-0.10568018629655267,-0.02568816597507967,-2.791832964306603,-5.236414962263953,0.3506899760402736,-0.16461481072274736,0.15703558385869107,-0.03119479596896384,2.9389260248238855,2.9399987738388296,2.939999545429267,2.9399874194772675,0.007879791245407858,6.406178063923978e-05,0.020110366754126804,0.9535008308987873,0.010340843043020036,0.03995508074169888,0.9905954848471531,0.00016222049776880835,0.022106925602333242,0.9955636770838755,3.2020461441308404e-05,0.021047178419413084,0.99774301695441,4.2632778916227e-05,0.019997906786291125
4.21035,8.571436073146673,6.120760553976411,1.2794080708239488,0.9344155602117834,0.19470584598724638,-0.1772916190599519,0.239843379926365,2.6349278827918683,1.5801823782771387,-0.31257154216201083,0.11908621602219159,-0.09741551117948724,-0.027329926700206935,-2.803242733545287,-5.318815360652436,0.30452847803116956,-0.1749941116637119,0.1671134932451316,-0.03316904752194214,2.9388577842739054,2.9399988535789,2.9399995552119313,2.9399862335226827,0.007817447499390824,6.234374601703382e-05,0.020104594173037667,0.9384149965699065,0.015085834328881,0.03997888565183505,0.9904391852375621,0.0001562996095908674,0.021959045386849826,0.9955322484674825,3.142861639316156e-05,0.02100904185985621,0.9977003636673485,4.265328706153613e-05,0.019998041729342695
4.26297,8.706230707466041,6.19657655266148,1.263389669011675,0.9335657395327094,0.1982379499241567,-0.1787103452929366,0.2392055776461316,2.487395139589704,1.3002567723520158,-0.2965444171437297,0.10987639589886541,-0.0886204426006883,-0.029075590931047977,-2.8130124887649495,-5.393977031165514,0.2616209951575371,-0.20956648926410681,0.20101145741125315,-0.03980785468885988,2.938629493439208,2.9399989291160864,2.939999564555639,2.9399835959381817,0.007756609323273789,6.083817611703475e-05,0.02009966267462975,0.9154766149125747,0.022938381657331797,0.03999087007218079,0.9902879062322314,0.00015127900533068518,0.021837461443348753,0.9955013421791807,3.090628830165315e-05,0.020975957054782224,0.997657663563261,4.270010408748444e-05,0.01999815867580735
4.3156,8.833246869422153,6.257554404411532,1.2481544680946615,0.9328130020545399,0.20146667613001562,-0.17994221499977558,0.23852012824825936,2.3393482208683376,1.016375459237588,-0.2827754835323129,0.09884705524477286,-0.07804134740780029,-0.031170651031609816,-2.820748162523121,-5.460374689517842,0.2228796215150593,-0.2989999394803891,0.28896772601689874,-0.057033980768213796,2.9380381156128945,2.939998998894989,2.9399995733654682,2.9399778454294934,0.007697082076622443,5.9527246651346945e-05,0.020095465481797355,0.8788954055449536,0.03658120936762106,0.03999641562130084,0.9901408431031741,0.0001470631290572861,0.02173811590632076,0.9954708927295103,3.0449449670466518e-05,0.020947461270699814,0.9976148855264084,4.2778036852544436e-05,0.0199982595810299
4.36823,8.952460186759376,6.303497536121275,1.2335890172659971,0.9321975849901327,0.2042957430897458,-0.18092600189023925,0.23777439821446456,2.190894178940549,0.7289996828853905,-0.2710454818551515,0.08311089342012998,-0.06283317409979455,-0.03417231033773502,-2.8254234764251884,-5.514086611043027,0.1904746137981379,-0.5087318639364263,0.4949471148105138,-0.09736775828001362,2.936652278859662,2.9399990601150408,2.939999581371931,2.939963303898072,0.007638686242882296,5.8395833740146386e-05,0.02009191545315248,0.8178289055088405,0.06106650003611317,0.03999872006886298,0.9899972681947496,0.00014357490842446065,0.02165783982132716,0.9954408381074271,3.0054622083163903e-05,0.020923165387417342,0.9975719936896577,4.289183675078573e-05,0.01999834604126039
4.42086,9.063853151092879,6.334238321125434,1.2195939242586544,0.9318126415649662,0.20649206996684188,-0.1815134422693534,0.23693684190273556,2.0421940784474253,0.43879708492747077,-0.26102093351770794,0.05633668420066332,-0.03678444677619193,-0.039296708702028,-2.8256179848960774,-5.548784028808672,0.16982323477727623,-0.6832996008388791,0.6550109126587007,-0.1286271807773451,2.935536682554791,2.9399991081559045,2.9399995879132907,2.939910486458607,0.007581255152110252,5.743109077204386e-05,0.020088941366411022,0.71514635582392,0.10268254968492045,0.03999955376044309,0.9898565156902814,0.00014075250446817124,0.02159417075535468,0.9954111193053378,2.9718802089434204e-05,0.020902742918501683,0.9975289475199438,4.3046169713824436e-05,0.01999841935690787
4.47349,9.16741863383438,6.349652690853415,1.2060946252887272,0.9317757697958797,0.20775808683775487,-0.18152136882713227,0.23596706455164443,1.8934837411068308,0.1467683856606133,-0.2520832530998334,0.02037509466923893,-0.002311671509358211,-0.04606626904132918,-2.8211085595995318,-5.560146956481751,0.16512204763873503,-0.6378513577001683,0.4603845895862558,-0.09026676722507398,2.936337301146875,2.9399991372640324,2.939999591894313,2.939406825862808,0.00752463309186165,5.662206024860157e-05,0.020086484897556173,0.5641132761594433,0.15103307966447677,0.03999979911439292,0.9897179691302933,0.00013854655998809078,0.021545209088658274,0.9953816799284737,2.9439376863930034e-05,0.020885919757453224,0.9974857019490512,4.324557089263194e-05,0.01999848058570888
4.52612,9.263162952256101,6.349676541280189,1.1930558826432724,0.9321029618791691,0.20801646530138157,-0.18099366605378667,0.23484991417766107,1.7450107317279941,-0.14585833669941276,-0.24339299293799166,-0.01319458498448003,0.02191805380727947,-0.050816947114741634,-2.823575721932087,-5.537710692969041,0.16210183157644575,-2.5216950587075253,-1.1590771916510043,0.22776744897571233,2.935466300387801,2.9399991468792663,2.939999592883909,2.9277226531272698,0.007468673743054212,5.5959348807438144e-05,0.020084498238547847,0.4076733129338895,0.1564399632255538,0.039999813439539206,0.9895810511316429,0.00013691799865044933,0.021509508496895015,0.9953524658818393,2.921404663432678e-05,0.020872465453039443,0.9974422075509027,4.3494398148461887e-05,0.019998530584771197
4.57875,9.35109805337172,6.334322129290795,1.1804678853815536,0.9327718309766986,0.20633085692855055,-0.1814496777439218,0.23332439635633076,1.5964078772870474,-0.4373042538927559,-0.23486168467688995,-0.14590966708511238,-0.03908338414207204,-0.03882970242935273,-2.8856595272250853,-5.481369427043181,0.18464152566679853,-1.3469120569082011,-0.6017725674278456,0.11890445245828743,2.937535350868469,2.93999914537477,2.9399995919181237,2.9334930460282407,0.007413238863525539,5.543487952867254e-05,0.020082942278950633,0.29137345213290033,0.11629986080098911,0.039999654343944716,0.9894452146865773,0.0001358364450655507,0.021485996864894538,0.9953234251003511,2.9040781488280633e-05,0.020862187389460045,0.9973984107451713,4.3796805731548415e-05,0.019998570040163907
4.63138,9.431139118540587,6.303697717451245,1.168358727605726,0.9337014819239436,0.20238424652280507,-0.1837147690852299,0.23128124370765363,1.4445375947373256,-0.7257849688872112,-0.2251441277687145,-0.21679672521597268,-0.07075426179887669,-0.03257184261571591,-2.9880491347848372,-5.392033589624774,0.20756926255464067,-0.7774265858551729,-0.3827750529417377,0.0760740654231777,2.9387067261525344,2.9399991392341716,2.9399995900722646,2.936120658766239,0.007358196539071225,5.504232445431449e-05,0.02008178703945166,0.21419299111154536,0.07718046102135498,0.03999920245583002,0.9893099341873415,0.00013528049923576782,0.021473949957687175,0.9952945071063253,2.891799402587439e-05,0.02085493829051785,0.9973542538615152,4.4156883656103e-05,0.01999859945945061
4.68401,9.503052527660063,6.258009125609445,1.156792315259319,0.9347397254377505,0.19719001039949857,-0.18697759321578994,0.22894780141656398,1.2872786173386284,-1.0095640000057464,-0.21421989978707023,-0.25771215343664966,-0.0908994504099349,-0.028568116707817826,-3.11344051753919,-5.28353523211347,0.2295148259539964,-0.4765168937802334,-0.22645621600608645,0.045444692382292484,2.9391894819103697,2.9399991310998126,2.9399995879128147,2.9376448191823736,0.007303419246419492,5.477729265173354e-05,0.020081011536322024,0.16248289087503998,0.051710100236505394,0.03999821106521331,0.9891746961975958,0.00013523798974575846,0.02147297453633232,0.9952656624704319,2.8844635893326175e-05,0.020850619560591924,0.9973096750628287,4.4578798686437745e-05,0.019998619165152838
4.73664,9.566519928232697,6.197532371943369,1.1458313385651633,0.9358034903599759,0.19125503222108642,-0.19084067250598766,0.22643574904606328,1.1234203774321618,-1.2876328369534302,-0.20214069184929165,-0.28279091086293245,-0.10281768580309553,-0.026176393703988343,-3.2522790585395724,-5.162540870347605,0.24960014543456244,-0.32558489579349664,-0.13630950328063773,0.0277719145272552,2.939392277198351,2.9399991221091675,2.9399995856784886,2.9384484956737458,0.007248782348211475,5.463689820801602e-05,0.02008060202731465,0.12645866224477662,0.03602422863026334,0.03999630361515833,0.9890389908902562,0.00013570530733965458,0.021482981572826364,0.995236842375617,2.8820094814894043e-05,0.02084917357368819,0.9972646082419893,4.506682083941927e-05,0.01999862930699093
4.78927,9.621173708200347,6.122586270594463,1.1355342282656304,0.9368557324749461,0.18483562704153303,-0.1950624183799456,0.22380292913272049,0.9522551602986226,-1.5593338235934322,-0.18900440731746723,-0.299926220712057,-0.10999156150885128,-0.024714776882458177,-3.399246977213874,-5.0323230143465905,0.26759926409798135,-0.2460956373254709,-0.08383764185369433,0.017486338055404022,2.939482410681774,2.9399991127767997,2.93999958347122,2.9388883458823103,0.0071941627362653755,5.4619611946098836e-05,0.020080551283589432,0.10039625812132573,0.026062404123450907,0.03999292944885568,0.9889023034312128,0.00013668745904347101,0.021504184405890407,0.9952079982114787,2.8844164138435137e-05,0.02085058098529515,0.9972189828490842,4.562539290518342e-05,0.019998629859827744
4.8419,9.666617128516597,6.033519207043431,1.1259538346488254,0.937878249987206,0.1780603456736198,-0.19950761037811973,0.22107823399926554,0.7733551223644207,-1.8241815337476561,-0.1749208415103331,-0.31287806538474205,-0.11440387912168717,-0.023794482898993018,-3.5513592403573218,-4.89452661709368,0.2833777650278971,-0.19741718884702522,-0.0541954434986548,0.011679978317077254,2.939545953237269,2.9399991033678874,2.9399995813105964,2.9391493119171974,0.007139437560819546,5.472517544582893e-05,0.020080858187886207,0.08096071833535808,0.019435539785967647,0.03998727988585604,0.9887641051511199,0.00013819828009287662,0.021537109441480753,0.995179081186646,2.8917024832678602e-05,0.020854859377839263,0.9971727236638669,4.6259185217236587e-05,0.019998620618596065
4.89453,9.702435454478985,5.930702619382224,1.117137008300879,0.9388597644901882,0.17100045681047024,-0.20409859776863862,0.21827716194884206,0.5864495203070363,-2.0817771139857575,-0.16000686401677883,-0.3232679966872754,-0.11725614815737725,-0.02317977364779632,-3.70684681775622,-4.750185299910285,0.2967461112527278,-0.15631247656986888,-0.04471319134223744,0.009825736481000321,2.9396514238561724,2.9399990940388485,2.9399995791352285,2.9393178339121984,0.007084482992275663,5.495456854388337e-05,0.02008152761496149,0.06612754279477723,0.01483317554058085,0.03997816023430376,0.988623844213521,0.00014026093759895457,0.021582622835958395,0.9951500419460566,2.9039240589461552e-05,0.020862063232259326,0.9971257505181086,4.697314575829313e-05,0.019998601187480126
4.94716,9.728202362408938,5.814527455126225,1.1091242003167043,0.9397889333754943,0.16370849649313635,-0.20879316472286724,0.21541047767793728,0.3913607136512737,-2.331776109658901,-0.1443893196265644,-0.33149461516348244,-0.1196093727629756,-0.022662651873189877,-3.864618678695679,-4.600252506764329,0.3072926177591889,-0.11866214742855692,-0.04761947003677101,0.010394332275011462,2.939786561790235,2.9399990848943216,2.9399995768029825,2.9394336464015454,0.007029172973812069,5.531001846359402e-05,0.020082570553994396,0.05460606881346891,0.011521473981308315,0.039963808303342785,0.9884809354164447,0.00014290879707634302,0.021641976062921214,0.9951208301821451,2.9211763911411035e-05,0.020872285097920818,0.9970779779693341,4.777254877449185e-05,0.01999857096190808
4.99978,9.743483816403103,5.685401487576406,1.1019486443699573,0.9406519432303163,0.1562343371768705,-0.21357314105171007,0.2124882059141731,0.18796848212046613,-2.573884245220616,-0.12821671982945346,-0.3377397226295255,-0.12211555282376291,-0.022115605291766014,-4.02397319680254,-4.445674245254408,0.3144766988680517,-0.09181396179833379,-0.050001481729582076,0.010852681534841988,2.939883811948924,2.9399990760221035,2.939999574119265,2.9395153188739007,0.006973377927271593,5.579504654047562e-05,0.020084004465916704,0.04553473995152629,0.009071328861942615,0.03994164603227667,0.9883347486809081,0.0001461867355366224,0.021716874579903882,0.9950913942293492,2.943595279585196e-05,0.020885657973557587,0.9970293149252167,4.866304411738623e-05,0.019998529101677067
5.05241,9.747840491834856,5.543746645864922,1.095635003759647,0.9414359679491977,0.14862031936138106,-0.21843085711174573,0.2095190927649333,-0.023810468447058926,-2.807857032855775,-0.1116660267688894,-0.3425718284925935,-0.12474709652686869,-0.021544436103035164,-4.184421628472938,-4.2871988249145305,0.31790409920371965,-0.07555713736642632,-0.04937140225559673,0.01071580716020472,2.9399356322738948,2.9399990675206484,2.9399995708853113,2.939571798195111,0.006916963375760658,5.641455151093562e-05,0.020085853887181402,0.038315197559126,0.007219542392400303,0.03990794831759433,0.988184595677289,0.0001501530036191032,0.021809575508890476,0.9950616806314168,2.9713597932529995e-05,0.020902358968422755,0.9969796642173641,4.9650707852582105e-05,0.01999847449317178
5.10504,9.740829387686363,5.389996623137988,1.0901980486661287,0.9421321955886007,0.14089463642736436,-0.22335970355216353,0.2065091788210227,-0.2440337099721784,-3.0334893677669954,-0.09493495197843725,-0.34654834883126345,-0.12734547957923237,-0.0209804705188023,-4.345590253544753,-4.125299828440143,0.31733663458539,-0.06651774889473608,-0.04825626126284457,0.010481638968825919,2.9399617347718885,2.9399990595135463,2.9399995669365553,2.9396058664699574,0.0068597884473539,5.717492840675712e-05,0.02008815130196431,0.03251817759001411,0.005797019969111888,0.03985741295275873,0.9880297139160292,0.00015488176125975385,0.02192302226692006,0.9950316336720302,3.004695938656784e-05,0.02092261429563902,0.9969289221253932,5.0742091970887574e-05,0.0199984056982156
