t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1
0.700183,5.783264990753019e-10,1.1461455997095604,3.5790368385593982,0.9892572990541317,-0.14618311377095827,-1.06544686116891e-09,-8.679389382436268e-09,-1.6088596128223906e-09,4.343993467808281,-3.1336631724163446,4.031247873358858,6.802489825192776e-08,-1.4598350160760628e-08,4.289600672856309e-09,2.5969530600043305,1.6586375999552423,-0.004095616789084383,-4.147786443833089e-08,5.905835503122121e-11,2.939985702540048,2.9399993545950074,2.9399993545950553,2.9399857025380878,0.9655391952530968,0.004698639149659953,0.039963755294424815,0.9950887456865968,0.0003620296862076431,0.039813738243559396
0.735192,5.248121240504864e-10,1.2999816054518172,3.470309050741731,0.9971021309481853,-0.07607131674888935,-5.476895959327577e-10,-9.007596947049081e-09,-1.4586844299052335e-09,4.434910532252355,-3.075595714868905,4.0311044893827335,6.657279434900392e-08,-1.4596282579196283e-08,1.7322206074414105e-09,0.9593102574991837,1.9097783579257732,-0.035644792885369314,-5.0342578115212555e-08,1.8162150556859459e-09,2.9398806111286304,2.9399994270740395,2.9399994270740772,2.9398806110669167,0.9593712110325491,0.006167984220547778,0.03997896290313207,0.9946995418661847,0.0003892038204120955,0.03983873888857421
0.770201,4.751479331860588e-10,1.456000547909243,3.3637916555966507,0.9999841101697517,-0.005593073730556671,-5.51089766834528e-11,-9.28833384970287e-09,-1.3980408953633186e-09,4.468495148719304,-3.0087360381517807,4.029856596233733,6.481034454223922e-08,-1.4532698472188272e-08,-1.6653552309770074e-09,-0.5742703433982441,1.6381895191891198,-45.0287458768367,-6.061961126701395e-07,1.1320776485390841e-07,2.7899036584277814,2.939999476092674,2.9399994760927055,2.789903654578749,0.9509131239203111,0.008458087112237854,0.03998881444842406,0.9942799957283562,0.00041954613782849555,0.03986114343393583
0.80521,4.2545809843265994e-10,1.6122193087212529,3.259468386746765,0.9986918230734605,0.05112821288614653,3.6435578409266803e-10,-9.494294180002065e-09,-1.4563435313211515e-09,4.448390444239597,-2.9513844500997903,2.453439427294462,4.35879466906252e-08,-1.0569393239102839e-08,-3.0255508948725845e-09,-1.6674911666245065,1.767884559673697,-10.269479080048653,1.1498482261788679e-08,-5.581370411440542e-09,2.905767922845342,2.93999951987376,2.9399995198737856,2.905767923035134,0.9386505312243034,0.012262592696007811,0.03999468288258019,0.993826715513072,0.00045328021528419273,0.03988098409422425
0.840219,3.7261099401427255e-10,1.7670257660226514,3.1572398383947795,0.9958666028023546,0.09082488542989735,7.611834298371236e-10,-9.647666109643304e-09,-1.562265432615547e-09,4.390013031035343,-2.889492351656829,2.0939139103695243,4.399049853836724e-08,-1.0764792155316728e-08,-2.017758205514053e-09,-2.527846970720471,1.6430104123573552,-5.660657495540052,-7.086251402493849e-08,1.1000711682049335e-08,2.9211307019584214,2.9399995600899147,2.9399995600899356,2.921130701584418,0.9194926880935911,0.01915784313071228,0.039997827267895095,0.9933360496680402,0.0004906658450317679,0.039898386482443426
0.875228,3.165219673516319e-10,1.9192488142272977,3.057106078872889,0.9920887003071772,0.12553669048827462,1.1857863401298414e-09,-9.784484828053307e-09,-1.6329053897362872e-09,4.301515310579291,-2.8319719883344634,1.8957392224077063,4.1509663650168025e-08,-1.0379666821967079e-08,8.372787837676259e-10,-3.2173566053102327,1.3622915951059282,-21.13778206248715,1.0610923214933061e-07,-2.3055988623414463e-08,2.869540322221982,2.939999596155475,2.939999596155492,2.8695403230059027,0.8862186026743943,0.03327408541919679,0.039999286398885996,0.992804052138941,0.0005319975290993987,0.039913530620535875
0.910237,2.593282125540029e-10,2.0679303929632966,2.9588134646717315,0.9883825593209817,0.1519847490163874,1.7007934776283372e-09,-9.902676614105185e-09,-1.6035929888639625e-09,4.188878458443015,-2.7842793462719766,1.1557238853662521,4.522445543674573e-08,-1.1186836899770996e-08,6.856753974626854e-09,-3.597057547000768,1.1344801361731753,-37.18703561698306,-1.4316440850779166e-06,2.801337965074026e-07,2.816042847268609,2.939999627896313,2.939999627896327,2.8160428377440736,0.8188243796134228,0.06739422306097159,0.039999833610216064,0.992226409414666,0.0005776427242749081,0.03992663356498589
0.945246,2.0697922841995883e-10,2.2123947936745583,2.8620399190538297,0.9870010599121349,0.16071202286429304,1.9784642955850975e-09,-9.972386147706602e-09,-1.3635440050801461e-09,4.062948607092846,-2.744562184941842,-0.1461618382315762,-4.896156887217325e-09,-1.3795967065330674e-09,7.835854319612209e-09,-3.702228302332713,1.3609640841267678,-0.007494278586495959,-7.864123601185128e-10,1.8246999649222467e-10,2.939974669320954,2.939999650246474,2.939999650246485,2.9399746693147613,0.656880346402471,0.16194403321095183,0.03999997945140669,0.9915983524897959,0.0006280569248701065,0.039937922997117285
0.980256,1.6412601877823594e-10,2.3523604484666665,2.7667872764921233,0.9874093738953597,0.15818399066929018,1.9230387705706567e-09,-1.0004879487025803e-08,-1.0892175711054895e-09,3.9333368192119753,-2.6969160178823506,-0.14642420639667855,-4.923688498907061e-09,-1.3732085909041442e-09,7.038330192553587e-09,-3.644988684279018,1.3798304391146945,-0.001275260381771931,8.616840748082326e-11,1.1264384547871951e-11,2.939995406791614,2.9399996576593614,2.9399996576593708,2.93999540679124,0.38052721796372185,0.27635312843874915,0.03999999950958181,0.9909146010281963,0.0006837514615995529,0.039947612796266706
1.01526,1.303881082550854e-10,2.487823569021221,2.673214274343895,0.9878116310255535,0.155652266834883,1.8674061966186076e-09,-1.0037277490715945e-08,-8.428117621017639e-10,3.805728940498155,-2.6486093561690747,-0.14646885215177446,-4.920671818021822e-09,-1.3728142346134456e-09,6.243387057308342e-09,-3.587612264588866,1.398378753181838,-0.00041201508655874043,1.3198191049466708e-10,2.247421624692707e-12,2.9399982754270075,2.9399996488105913,2.9399996488106,2.93999827542694,0.23113339271769767,0.14939382524602418,0.03999997410319894,0.9901692879193074,0.0007453131088888711,0.039955901965066806
1.05027,1.047890296990276e-10,2.618854399396766,2.5813438427780064,0.9882074759731957,0.1531190092399738,1.8118319174179754e-09,-1.0069594065672507e-08,-6.24236219793866e-10,3.6801297602575107,-2.599653334137608,-0.14648327644105158,-4.916051246303874e-09,-1.3727355543400775e-09,5.453135833989629e-09,-3.5301331492778516,1.4166308970085502,-0.0001614328091813697,1.390271871971062e-10,9.11282482534458e-13,2.93999908439815,2.9399996225074982,2.939999622507508,2.9399990843981287,0.16419878434957694,0.06693460836812072,0.03999983117947632,0.9893558335272101,0.0008134543920972053,0.03996297553375867
1.08528,8.635732065519348e-11,2.7455233262441276,2.4911985341470197,0.9885968508143108,0.1505845713203902,1.7563294066432634e-09,-1.0101830445911979e-08,-4.333266844323378e-10,3.556542873774271,-2.5500583204500757,-0.1464889280630781,-4.911184025585662e-09,-1.3727036511341754e-09,4.667685308938039e-09,-3.4725583536703173,1.4345878788276716,-4.7248880681293014e-05,1.4114651613904092e-10,6.108146116084126e-13,2.9399994184614378,2.9399995759576965,2.939999575957708,2.939999418461429,0.12837723804097026,0.03582154630860671,0.03999938565554458,0.9884668487070674,0.0008889848201427699,0.03996899658552549
